YEAR,SEMESTER,INSTRUCTOR,SUBJECT,NUMBER,COURSE ID,A,B,C,D,F,W
2018,Spring,"Peterson, Eric",ASTR,D010,ASTR D010,4,11,6,3,10,11
2018,Spring,"Cichanski, Marek",ASTR,D015L,ASTR D015L,29,7,0,1,1,0
2018,Winter,"Cichanski, Marek",ASTR,D004,ASTR D004,31,37,23,2,11,6
2018,Winter,"Harrington, Sherwood",ASTR,D004,ASTR D004,26,46,34,3,17,4
2018,Winter,"Harrington, Sherwood",ASTR,D004,ASTR D004,22,16,13,0,10,4
2018,Winter,"Harrington, Sherwood",ASTR,D004,ASTR D004,31,47,23,4,17,5
2018,Winter,"Olejniczak, Paul",ASTR,D004,ASTR D004,93,7,2,0,0,4
2018,Winter,"Cichanski, Marek",ASTR,D010,ASTR D010,6,6,3,0,1,0
2018,Winter,"Peterson, Eric",ASTR,D010,ASTR D010,3,13,6,4,4,8
2018,Winter,"Cichanski, Marek",ASTR,D015L,ASTR D015L,32,6,0,0,0,1
2018,Fall,"Harrington, Sherwood",ASTR,D004,ASTR D004,27,59,32,3,18,4
2018,Fall,"Harrington, Sherwood",ASTR,D004,ASTR D004,37,49,36,4,8,6
2018,Fall,"Harrington, Sherwood",ASTR,D004,ASTR D004,40,24,14,0,2,1
2018,Fall,"Harrington, Sherwood",ASTR,D004,ASTR D004,15,23,24,2,2,2
2018,Fall,"Peterson, Eric",ASTR,D004,ASTR D004,3,15,13,10,5,16
2018,Fall,"Peterson, Eric",ASTR,D004,ASTR D004,8,13,21,5,14,10
2018,Fall,"Cichanski, Marek",ASTR,D004,ASTR D004,18,20,6,5,7,11
2018,Fall,"Sastry, Vinod",MATH,D041,MATH D041,13,16,6,0,2,2
2018,Summer,"Harrington, Sherwood",ASTR,D004,ASTR D004,30,19,11,2,0,1
2019,Spring,"Chaharsough Shirazi, Atousa",ASTR,D004,ASTR D004,13,11,10,4,6,7
2019,Spring,"Olejniczak, Paul",ASTR,D004,ASTR D004,101,17,7,0,7,4
2019,Spring,"Harrington, Sherwood",ASTR,D004,ASTR D004,31,15,16,1,6,2
2019,Spring,"Cichanski, Marek",ASTR,D004,ASTR D004,26,34,20,2,12,7
2019,Spring,"Harrington, Sherwood",ASTR,D004,ASTR D004,14,20,19,1,9,7
2019,Spring,"Cichanski, Marek",ASTR,D004,ASTR D004,7,25,14,6,15,9
2019,Spring,"Peterson, Eric",ASTR,D010,ASTR D010,3,11,4,3,4,3
2019,Spring,"Cichanski, Marek",ASTR,D015L,ASTR D015L,26,6,2,0,1,1
2019,Winter,"Cichanski, Marek",ASTR,D004,ASTR D004,23,19,21,1,10,13
2019,Winter,"Harrington, Sherwood",ASTR,D004,ASTR D004,55,45,28,4,1,7
2019,Winter,"Peterson, Eric",ASTR,D004,ASTR D004,6,13,17,7,5,7
2019,Winter,"Harrington, Sherwood",ASTR,D004,ASTR D004,42,42,33,3,7,10
2019,Winter,"Harrington, Sherwood",ASTR,D004,ASTR D004,31,13,14,1,9,6
2019,Winter,"Cichanski, Marek",ASTR,D004,ASTR D004,18,15,12,2,11,10
2019,Winter,"Peterson, Eric",ASTR,D010,ASTR D010,5,12,9,2,4,6
2019,Winter,"Cichanski, Marek",ASTR,D015L,ASTR D015L,27,10,0,0,0,0
